number,weather_main,weather_description,weather_id,weather_icon,position_lat,position_long,temperature,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_deg,clouds_all,last_update,sys_type,sys_id,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod
1167,Clouds,"scattered clouds",802,03d,53.344,-6.2672,282.48,280.78,280.36,283.85,977,79,10000,3.13,168,40,"2024-03-29 09:02:38",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1168,Clouds,"scattered clouds",802,03d,53.344,-6.2672,282.73,280.58,280.86,283.85,979,73,10000,4.12,140,40,"2024-03-29 09:33:31",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1169,Clouds,"scattered clouds",802,03d,53.344,-6.2672,283.2,282.11,280.86,284.96,979,71,10000,5.14,140,40,"2024-03-29 09:59:02",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1170,Clouds,"broken clouds",803,04d,53.344,-6.2672,283.92,282.93,282.36,285.14,977,72,10000,4.63,150,75,"2024-03-29 10:33:55",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1171,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.5,283.49,282.36,286.25,978,69,10000,4.47,150,40,"2024-03-29 11:00:03",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1172,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.6,283.55,281.47,287.18,978,67,10000,6.17,180,40,"2024-03-29 11:30:44",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1173,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.75,283.72,283.13,286.07,978,67,10000,4.63,140,40,"2024-03-29 12:03:55",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1174,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.37,283.35,282.51,285.51,978,69,10000,5.14,200,75,"2024-03-29 12:30:00",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1175,Clouds,"broken clouds",803,04d,53.344,-6.2672,285.25,284.27,282.52,287.18,978,67,10000,4.12,140,75,"2024-03-29 13:03:55",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1176,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.76,283.78,284.19,285.51,979,69,10000,4.63,210,75,"2024-03-29 13:31:12",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1177,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.3,283.43,283.51,284.58,979,75,10000,5.66,140,75,"2024-03-29 14:03:01",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1178,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.59,283.75,282.51,286.62,979,75,10000,5.66,140,75,"2024-03-29 14:29:29",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1179,Rain,"light rain",500,10d,53.344,-6.2672,284.39,283.55,283.08,285.51,979,76,10000,5.14,150,75,"2024-03-29 15:01:37",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1180,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.81,283.96,283.08,286.25,979,74,10000,3.6,130,75,"2024-03-29 15:29:00",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1181,Clouds,"broken clouds",803,04d,53.344,-6.2672,285.21,284.33,283.64,286.62,979,71,10000,3.6,180,75,"2024-03-29 15:59:00",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1182,Clouds,"broken clouds",803,04d,53.344,-6.2672,285.58,284.76,283.64,287.36,979,72,10000,4.12,220,75,"2024-03-29 16:31:50",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1183,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.8,284.01,283.08,286.25,980,76,10000,3.09,140,75,"2024-03-29 17:03:56",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1184,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.28,283.46,282.52,285.14,980,77,10000,4.12,220,75,"2024-03-29 17:29:01",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1185,Rain,"light rain",500,10d,53.344,-6.2672,283.72,282.87,282.52,284.4,980,78,10000,4.12,220,75,"2024-03-29 17:59:29",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1186,Rain,"light rain",500,10d,53.344,-6.2672,283.09,280.61,282.02,283.68,980,77,10000,5.14,200,75,"2024-03-29 18:32:01",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1187,Rain,"light rain",500,10n,53.344,-6.2672,282.86,281.58,281.47,283.51,981,76,10000,2.57,180,75,"2024-03-29 19:00:18",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1188,Clouds,"broken clouds",803,04n,53.344,-6.2672,282.21,279.71,281.97,282.68,981,77,10000,4.63,210,75,"2024-03-29 19:32:59",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1189,Clouds,"scattered clouds",802,03n,53.344,-6.2672,282.02,279.96,281.66,282.51,982,75,10000,3.6,210,40,"2024-03-29 20:03:57",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1190,Clouds,"scattered clouds",802,03n,53.344,-6.2672,281.4,278.11,281.11,281.97,982,80,10000,6.17,210,40,"2024-03-29 20:30:47",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1191,Clouds,"scattered clouds",802,03n,53.344,-6.2672,281.37,278.07,281.11,281.69,982,81,10000,6.17,210,40,"2024-03-29 20:59:52",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1192,Clouds,"scattered clouds",802,03n,53.344,-6.2672,281.12,278.36,280.86,281.68,983,81,10000,4.63,200,40,"2024-03-29 21:32:53",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1193,Clouds,"scattered clouds",802,03n,53.344,-6.2672,281.12,279.44,280.86,281.51,983,79,10000,2.68,179,40,"2024-03-29 22:00:12",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1194,Drizzle,"light intensity drizzle",300,09n,53.344,-6.2672,281.09,278.32,280.36,281.68,983,76,10000,4.63,200,40,"2024-03-29 22:29:01",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1195,Clouds,"scattered clouds",802,03n,53.344,-6.2672,280.97,278.99,280.51,281.11,984,77,10000,3.09,210,40,"2024-03-29 23:03:44",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1196,Clouds,"scattered clouds",802,03n,53.344,-6.2672,280.77,277.7,280.51,281.14,984,74,10000,5.14,200,40,"2024-03-29 23:29:39",2,2016139,IE,"2024-03-29 06:04:50","2024-03-29 18:54:21",0,2964574,Dublin,200
1197,Clouds,"few clouds",801,02n,53.344,-6.2672,280.46,277.32,280.14,280.86,985,78,10000,5.14,200,20,"2024-03-29 23:56:01",2,2046043,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1198,Clouds,"few clouds",801,02n,53.344,-6.2672,279.93,277.42,279.03,280.86,986,82,10000,3.6,190,20,"2024-03-30 00:33:15",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1199,Clouds,"scattered clouds",802,03n,53.344,-6.2672,280.07,277.59,279.03,280.86,986,82,10000,3.6,190,40,"2024-03-30 00:59:59",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1200,Clouds,"few clouds",801,02n,53.344,-6.2672,280.02,277.24,278.13,280.86,985,82,10000,4.12,200,20,"2024-03-30 01:32:21",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1201,Clouds,"scattered clouds",802,03n,53.344,-6.2672,280.06,278.69,277.58,280.51,985,85,10000,2.06,210,40,"2024-03-30 02:00:02",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1202,Clouds,"scattered clouds",802,03n,53.344,-6.2672,279.84,277.02,279.03,280.58,986,80,10000,4.12,210,40,"2024-03-30 02:30:00",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1203,Clouds,"few clouds",801,02n,53.344,-6.2672,279.79,276.96,278.69,280.51,986,83,10000,4.12,210,20,"2024-03-30 02:59:23",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1204,Clouds,"scattered clouds",802,03n,53.344,-6.2672,279.79,276.96,279.44,280.51,986,85,10000,4.12,190,40,"2024-03-30 03:29:01",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1205,Clouds,"scattered clouds",802,03n,53.344,-6.2672,279.95,277.16,279.44,280.58,986,82,10000,4.12,210,40,"2024-03-30 04:02:30",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1206,Clouds,"few clouds",801,02n,53.344,-6.2672,279.83,278.42,279.44,280.58,986,81,10000,2.06,200,20,"2024-03-30 04:31:00",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1207,Clouds,"few clouds",801,02n,53.344,-6.2672,279.46,277.46,277.58,280.58,986,83,10000,2.68,182,20,"2024-03-30 05:02:24",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1208,Clouds,"few clouds",801,02n,53.344,-6.2672,279.47,276.08,277.58,280.51,987,81,10000,5.14,200,20,"2024-03-30 05:34:00",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1209,Clouds,"few clouds",801,02d,53.344,-6.2672,279.23,277.27,277.58,280.03,988,80,10000,2.57,220,20,"2024-03-30 06:03:24",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1210,Clouds,"few clouds",801,02d,53.344,-6.2672,279.13,276.44,278.13,279.96,988,80,10000,3.6,210,20,"2024-03-30 06:30:24",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1211,Clouds,"few clouds",801,02d,53.344,-6.2672,278.97,276.58,278.33,280.31,987,79,10000,3.09,210,20,"2024-03-30 06:59:35",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1212,Clouds,"few clouds",801,02d,53.344,-6.2672,279.95,277.16,278.89,281.42,988,81,10000,4.12,190,20,"2024-03-30 07:33:37",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1213,Clouds,"few clouds",801,02d,53.344,-6.2672,281.15,278.92,279.03,282.53,989,79,10000,3.58,160,20,"2024-03-30 08:02:21",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1214,Clouds,"few clouds",801,02d,53.344,-6.2672,282.46,279.63,281.25,283.92,989,74,10000,5.66,180,20,"2024-03-30 08:33:28",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1215,Clouds,"few clouds",801,02d,53.344,-6.2672,282.64,279.86,281.68,283.29,989,74,10000,5.66,180,20,"2024-03-30 08:58:28",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1216,Clouds,"scattered clouds",802,03d,53.344,-6.2672,283.5,282.44,283.08,283.92,989,71,10000,5.66,170,40,"2024-03-30 09:33:33",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1217,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.09,283.15,283.08,284.58,989,73,10000,5.14,150,40,"2024-03-30 10:03:03",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1218,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.68,283.69,283.08,286.8,988,69,10000,7.2,190,40,"2024-03-30 10:33:01",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1219,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.72,283.76,282.36,286.62,989,70,10000,5.66,140,40,"2024-03-30 11:02:55",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1220,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.29,283.24,283.08,285.69,989,68,10000,7.2,180,40,"2024-03-30 11:31:36",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1221,Clouds,"scattered clouds",802,03d,53.344,-6.2672,283.15,280.45,281.69,284.51,989,77,10000,5.81,140,40,"2024-03-30 12:03:57",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1222,Rain,"light intensity shower rain",520,09d,53.344,-6.2672,284.36,283.44,283.47,285.14,989,73,10000,7.2,160,40,"2024-03-30 12:31:47",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1223,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.87,283.95,282.36,286.62,990,71,10000,3.09,140,40,"2024-03-30 13:01:01",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1224,Rain,"light intensity shower rain",520,09d,53.344,-6.2672,284.73,283.82,282.36,286.62,990,72,10000,5.66,170,40,"2024-03-30 13:33:30",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1225,Rain,"light intensity shower rain",520,09d,53.344,-6.2672,283.73,282.88,282.02,285.14,990,78,10000,3.09,160,40,"2024-03-30 14:00:46",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1226,Rain,"light intensity shower rain",520,09d,53.344,-6.2672,283.63,282.77,281.42,285,989,78,10000,5.66,160,40,"2024-03-30 14:29:33",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1227,Clouds,"scattered clouds",802,03d,53.344,-6.2672,283.64,282.91,282.8,284.4,990,83,10000,4.63,140,40,"2024-03-30 15:04:03",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1228,Rain,"light intensity shower rain",520,09d,53.344,-6.2672,283.48,282.66,282.51,284.68,990,80,10000,5.14,160,40,"2024-03-30 15:30:16",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1229,Clouds,"scattered clouds",802,03d,53.344,-6.2672,283.89,283.08,283.08,284.96,990,79,10000,7.2,140,40,"2024-03-30 16:00:00",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1230,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.21,283.36,283.47,284.96,990,76,10000,5.66,170,40,"2024-03-30 16:33:01",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1231,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.37,283.48,282.52,285.51,991,74,10000,5.14,140,40,"2024-03-30 17:01:00",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1232,Clouds,"scattered clouds",802,03d,53.344,-6.2672,283.75,282.88,283.08,284.51,990,77,10000,6.17,140,40,"2024-03-30 17:33:44",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1233,Clouds,"scattered clouds",802,03d,53.344,-6.2672,283.82,282.95,282.52,284.47,991,77,10000,6.17,140,40,"2024-03-30 18:01:48",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1234,Clouds,"scattered clouds",802,03d,53.344,-6.2672,283.14,280.32,281.97,284.03,991,79,10000,6.17,150,40,"2024-03-30 18:31:37",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1235,Clouds,"scattered clouds",802,03n,53.344,-6.2672,282.57,279.77,281.97,283.29,992,80,10000,5.66,140,40,"2024-03-30 19:02:08",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1236,Clouds,"scattered clouds",802,03n,53.344,-6.2672,282.12,278.71,281.42,282.73,992,79,10000,7.2,150,40,"2024-03-30 19:32:02",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1237,Clouds,"scattered clouds",802,03n,53.344,-6.2672,281.6,278.19,281.11,282.18,993,81,10000,6.69,160,40,"2024-03-30 20:04:04",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1238,Clouds,"scattered clouds",802,03n,53.344,-6.2672,281.35,278.23,280.55,282.18,993,84,10000,5.66,160,40,"2024-03-30 20:32:00",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1239,Clouds,"scattered clouds",802,03n,53.344,-6.2672,281.19,278.03,280,282.18,993,84,10000,5.66,150,40,"2024-03-30 20:59:18",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1240,Clouds,"scattered clouds",802,03n,53.344,-6.2672,281.13,278.88,280,282.18,993,86,10000,3.6,140,40,"2024-03-30 21:31:01",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1241,Clouds,"few clouds",801,02n,53.344,-6.2672,281.12,279.52,280,281.97,993,88,10000,2.57,140,20,"2024-03-30 22:00:21",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1242,Clouds,"broken clouds",803,04n,53.344,-6.2672,281.11,279.15,280,281.97,993,87,10000,3.09,140,75,"2024-03-30 22:29:26",2,2016139,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1243,Clouds,"broken clouds",803,04n,53.344,-6.2672,281.61,280.1,280.69,282.18,993,89,10000,2.57,140,75,"2024-03-30 23:01:30",2,2091862,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1244,Clouds,"broken clouds",803,04n,53.344,-6.2672,281.69,279.85,281.25,282.18,992,89,10000,3.09,140,75,"2024-03-30 23:33:30",2,2091862,IE,"2024-03-30 06:02:25","2024-03-30 18:56:09",0,2964574,Dublin,200
1245,Rain,"moderate rain",501,10n,53.344,-6.2672,281.66,279.26,280.55,282.73,992,88,10000,4.12,110,75,"2024-03-31 00:00:01",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",0,2964574,Dublin,200
1246,Rain,"moderate rain",501,10n,53.344,-6.2672,281.38,278.27,280.36,282.68,992,85,10000,5.66,140,40,"2024-03-31 00:34:06",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",0,2964574,Dublin,200
1247,Clouds,"broken clouds",803,04n,53.344,-6.2672,280.9,279.26,280,281.97,992,84,10000,2.57,110,75,"2024-03-31 01:00:18",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1248,Rain,"moderate rain",501,10n,53.344,-6.2672,281.27,278.55,280,282.18,992,85,10000,4.63,110,75,"2024-03-31 01:30:26",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1249,Rain,"moderate rain",501,10n,53.344,-6.2672,281.21,278.05,280.31,282.51,992,89,9000,5.66,120,75,"2024-03-31 02:03:13",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1250,Rain,"light rain",500,10n,53.344,-6.2672,281.05,278.06,280.31,281.62,992,90,8000,5.14,90,75,"2024-03-31 02:31:51",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1251,Rain,"moderate rain",501,10n,53.344,-6.2672,280.96,278.16,280.31,281.62,992,91,6000,4.63,110,75,"2024-03-31 03:04:06",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1252,Rain,"moderate rain",501,10n,53.344,-6.2672,280.97,277.75,280.14,281.97,991,92,10000,5.66,80,75,"2024-03-31 03:34:06",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1253,Clouds,"broken clouds",803,04n,53.344,-6.2672,280.99,278.2,280.14,281.97,991,92,10000,4.63,100,75,"2024-03-31 04:02:45",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1254,Clouds,"broken clouds",803,04n,53.344,-6.2672,281.23,278.08,280.86,281.68,991,92,8000,5.66,80,75,"2024-03-31 04:33:15",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1255,Rain,"light rain",500,10n,53.344,-6.2672,281.19,278.03,280.86,281.51,991,92,10000,5.66,120,75,"2024-03-31 05:02:24",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1256,Clouds,"broken clouds",803,04n,53.344,-6.2672,281.23,278.5,280.86,281.68,992,91,10000,4.63,130,75,"2024-03-31 05:33:05",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1257,Clouds,"broken clouds",803,04d,53.344,-6.2672,281.3,278.37,280.86,281.62,993,91,10000,5.14,130,75,"2024-03-31 06:02:22",2,2091862,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1258,Clouds,"broken clouds",803,04d,53.344,-6.2672,281.34,278.87,280.86,281.68,992,90,10000,4.12,120,75,"2024-03-31 06:30:47",2,2091862,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1259,Clouds,"broken clouds",803,04d,53.344,-6.2672,281.59,279.18,281.14,282.18,992,91,10000,4.12,100,75,"2024-03-31 06:59:53",2,2091862,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1260,Clouds,"broken clouds",803,04d,53.344,-6.2672,281.59,278.94,281.11,282.18,992,90,10000,4.63,110,75,"2024-03-31 07:33:12",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1261,Clouds,"broken clouds",803,04d,53.344,-6.2672,281.95,279.18,281.11,282.73,992,89,10000,5.14,120,75,"2024-03-31 08:01:36",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1262,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.26,278.89,281.68,282.73,993,88,10000,7.2,100,75,"2024-03-31 08:31:00",2,2091862,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1263,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.11,278.69,281.66,282.52,992,89,10000,7.2,100,75,"2024-03-31 08:59:24",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1264,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.88,279.83,282.36,284.19,992,87,10000,6.69,120,75,"2024-03-31 09:34:08",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1265,Clouds,"broken clouds",803,04d,53.344,-6.2672,283.62,282.94,282.58,284.19,993,85,10000,4.63,130,75,"2024-03-31 10:01:15",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1266,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.17,283.49,283.47,284.75,993,83,10000,8.23,120,75,"2024-03-31 10:34:08",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1267,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.59,283.9,283.47,285.3,993,81,10000,5.66,120,40,"2024-03-31 11:01:57",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1268,Clouds,"scattered clouds",802,03d,53.344,-6.2672,285.44,284.68,284.2,286.25,993,75,10000,8.23,120,40,"2024-03-31 11:31:18",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1269,Clouds,"scattered clouds",802,03d,53.344,-6.2672,285.81,285.09,284.75,286.8,993,75,10000,6.17,130,40,"2024-03-31 12:04:09",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1270,Clouds,"scattered clouds",802,03d,53.344,-6.2672,285.84,285.02,284.75,287.36,993,71,10000,9.26,120,40,"2024-03-31 12:30:31",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1271,Clouds,"scattered clouds",802,03d,53.344,-6.2672,286.1,285.33,284.24,287.36,993,72,10000,5.81,130,40,"2024-03-31 13:02:31",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1272,Clouds,"scattered clouds",802,03d,53.344,-6.2672,286.3,285.5,284.8,287.36,993,70,10000,8.75,120,40,"2024-03-31 13:30:02",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1273,Clouds,"scattered clouds",802,03d,53.344,-6.2672,285.81,285.12,284.75,286.8,993,76,10000,8.75,120,40,"2024-03-31 13:59:57",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1274,Clouds,"scattered clouds",802,03d,53.344,-6.2672,285.69,284.98,284.68,286.8,992,76,10000,6.71,90,40,"2024-03-31 14:33:01",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
1275,Clouds,"scattered clouds",802,03d,53.344,-6.2672,285.92,285.24,284.75,287.18,993,76,10000,7.72,90,40,"2024-03-31 15:03:01",2,2016139,IE,"2024-03-31 06:00:00","2024-03-31 18:57:57",3600,2964574,Dublin,200
